HP dynamic modelling [kW],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [kW],Efficiency [K/J]
8.0,20.0,-0.175,-7101.221223941191,3.867929545663325e-07
8.0,20.0,-0.175,-7301.931737546089,3.867929545663325e-07
8.0,20.0,-0.175,-7452.550486118861,3.867929545663325e-07
8.0,20.0,-0.175,-7565.6589122426485,3.867929545663325e-07
8.0,20.0,-0.175,-7650.67730359277,3.867929545663325e-07
8.0,20.0,0.478333,-7389.405774008819,3.867929545663325e-07
8.0,20.0,0.478333,-7513.786343974729,3.867929545663325e-07
8.0,20.0,0.478333,-7607.302081531307,3.867929545663325e-07
8.0,20.0,0.478333,-7677.702809913475,3.867929545663325e-07
8.0,20.0,0.478333,-7730.791200988452,3.867929545663325e-07
8.0,20.0,0.478333,-7770.912016311779,3.867929545663325e-07
8.0,20.0,1.153333,-7701.034723857811,3.867929545663325e-07
8.0,20.0,1.153333,-7744.929908585688,3.867929545663325e-07
8.0,20.0,1.153333,-7778.20866829277,3.867929545663325e-07
8.0,20.0,1.153333,-7803.532858752543,3.867929545663325e-07
8.0,20.0,1.153333,-7822.895593879937,3.867929545663325e-07
8.0,20.0,1.153333,-7837.78927303155,3.867929545663325e-07
8.0,20.0,2.751667,-7774.815591487709,3.867929545663325e-07
8.0,20.0,2.751667,-7792.990997783498,3.867929545663325e-07
8.0,20.0,2.751667,-7807.101283798111,3.867929545663325e-07
8.0,20.0,2.751667,-7818.161017842622,3.867929545663325e-07
8.0,20.0,2.751667,-7826.929940986343,3.867929545663325e-07
8.0,20.0,2.751667,-7833.97699377173,3.867929545663325e-07
8.0,20.0,3.705,-8373.395705659466,3.867929545663325e-07
8.0,20.0,3.705,-8241.615968875834,3.867929545663325e-07
8.0,20.0,3.705,-8143.440447915826,3.867929545663325e-07
8.0,20.0,3.705,-8070.419017585319,3.867929545663325e-07
8.0,20.0,3.705,-8016.224826553143,3.867929545663325e-07
8.0,20.0,3.705,-7976.120801470659,3.867929545663325e-07
8.0,20.0,4.408333,-10795.645451099383,3.867929545663325e-07
8.0,20.0,4.408333,-10070.0789503058,3.867929545663325e-07
8.0,20.0,4.408333,-9527.120209302013,3.867929545663325e-07
8.0,20.0,4.408333,-9120.883020707075,3.867929545663325e-07
8.0,20.0,4.408333,-8817.010619697236,3.867929545663325e-07
8.0,20.0,4.408333,-8589.778791094846,3.867929545663325e-07
8.0,20.0,3.825,-8915.427691347737,3.867929545663325e-07
8.0,20.0,3.825,-8670.158709132054,3.867929545663325e-07
8.0,20.0,3.825,-8486.716040437615,3.867929545663325e-07
8.0,20.0,3.825,-8349.562455072843,3.867929545663325e-07
8.0,20.0,3.825,-8247.064650771024,3.867929545663325e-07
8.0,20.0,3.825,-8170.512350238158,3.867929545663325e-07
8.0,20.0,3.406667,-8214.622347614204,3.867929545663325e-07
8.0,20.0,3.406667,-8149.562395307743,3.867929545663325e-07
8.0,20.0,3.406667,-8100.995886806892,3.867929545663325e-07
8.0,20.0,3.406667,-8064.776674937623,3.867929545663325e-07
8.0,20.0,3.406667,-8037.800402585325,3.867929545663325e-07
8.0,20.0,3.406667,-8017.742741724157,3.867929545663325e-07
8.0,20.0,2.941667,-8115.395515589495,3.867929545663325e-07
8.0,20.0,2.941667,-8079.412355775766,3.867929545663325e-07
8.0,20.0,2.941667,-8052.563337292031,3.867929545663325e-07
8.0,20.0,2.941667,-8032.552141714238,3.867929545663325e-07
8.0,20.0,2.941667,-8017.659441982163,3.867929545663325e-07
8.0,20.0,2.941667,-8006.597927064648,3.867929545663325e-07
8.0,20.0,2.481667,-8109.725843364923,3.867929545663325e-07
8.0,20.0,2.481667,-8078.966807184192,3.867929545663325e-07
8.0,20.0,2.481667,-8055.980508960191,3.867929545663325e-07
8.0,20.0,2.481667,-8038.8133604683135,3.867929545663325e-07
8.0,20.0,2.481667,-8026.002641228274,3.867929545663325e-07
8.0,20.0,2.481667,-8016.453162749908,3.867929545663325e-07
8.0,20.0,1.798333,-8174.714855387575,3.867929545663325e-07
8.0,20.0,1.798333,-8132.7261524818505,3.867929545663325e-07
8.0,20.0,1.798333,-8101.266705713861,3.867929545663325e-07
8.0,20.0,1.798333,-8077.691206755138,3.867929545663325e-07
8.0,20.0,1.798333,-8060.019004806178,3.867929545663325e-07
8.0,20.0,1.798333,-8046.767104515399,3.867929545663325e-07
8.0,20.0,1.166667,-8189.691167494786,3.867929545663325e-07
8.0,20.0,1.166667,-8148.295511552687,3.867929545663325e-07
8.0,20.0,1.166667,-8117.224827268499,3.867929545663325e-07
8.0,20.0,1.166667,-8093.885885425671,3.867929545663325e-07
8.0,20.0,1.166667,-8076.337018641025,3.867929545663325e-07
8.0,20.0,1.166667,-8063.124409854106,3.867929545663325e-07
8.0,20.0,1.051667,-8080.990037582681,3.867929545663325e-07
8.0,20.0,1.051667,-8067.280169249967,3.867929545663325e-07
8.0,20.0,1.051667,-8056.93453247101,3.867929545663325e-07
8.0,20.0,1.051667,-8049.108915717176,3.867929545663325e-07
8.0,20.0,1.051667,-8043.171209551513,3.867929545663325e-07
8.0,20.0,1.051667,-8038.648113968554,3.867929545663325e-07
8.0,20.0,0.43,-8185.6314750554675,3.867929545663325e-07
8.0,20.0,0.43,-8149.568377320513,3.867929545663325e-07
8.0,20.0,0.43,-8122.436313012063,3.867929545663325e-07
8.0,20.0,0.43,-8101.9930275484185,3.867929545663325e-07
8.0,20.0,0.43,-8086.559632112549,3.867929545663325e-07
8.0,20.0,0.43,-8074.879052459389,3.867929545663325e-07
8.0,20.0,0.25,-8109.570861847928,3.867929545663325e-07
8.0,20.0,0.25,-8093.139307786369,3.867929545663325e-07
8.0,20.0,0.25,-8080.700157459234,3.867929545663325e-07
8.0,20.0,0.25,-8071.252118943948,3.867929545663325e-07
8.0,20.0,0.25,-8064.045460172728,3.867929545663325e-07
8.0,20.0,0.25,-8058.518802239235,3.867929545663325e-07
8.0,20.0,0.34,-8032.4713851737,3.867929545663325e-07
8.0,20.0,0.34,-8033.983942390838,3.867929545663325e-07
8.0,14.5,0.34,-8034.999038744307,3.867929545663325e-07
8.0,14.5,0.34,-8035.643251547877,3.867929545663325e-07
8.0,14.5,0.34,-8036.0113325584625,3.867929545663325e-07
8.0,14.5,0.34,-8036.174204776734,3.867929545663325e-07
8.0,14.5,0.096667,-8095.072641438475,3.867929545663325e-07
8.0,14.5,0.096667,-8081.8994768996445,3.867929545663325e-07
8.0,14.5,0.096667,-8071.906071117821,3.867929545663325e-07
8.0,14.5,0.096667,-8064.2952333880785,3.867929545663325e-07
8.0,14.5,0.096667,-8058.47005146126,3.867929545663325e-07
8.0,14.5,0.096667,-8053.983569820199,3.867929545663325e-07
8.0,14.5,0.181667,-8029.93072570599,3.867929545663325e-07
8.0,14.5,0.181667,-8031.767763072845,3.867929545663325e-07
8.0,14.5,0.181667,-8033.030930880229,3.867929545663325e-07
8.0,14.5,0.181667,-8033.865933455203,3.867929545663325e-07
8.0,14.5,0.181667,-8034.381844686609,3.867929545663325e-07
8.0,14.5,0.181667,-8034.660312089107,3.867929545663325e-07
8.0,14.5,0.296667,-8006.931925981624,3.867929545663325e-07
8.0,14.5,0.296667,-8013.081106864998,3.867929545663325e-07
8.0,14.5,0.296667,-8017.592079580283,3.867929545663325e-07
8.0,14.5,0.296667,-8020.877714003528,3.867929545663325e-07
8.0,14.5,0.296667,-8023.247125002117,3.867929545663325e-07
8.0,14.5,0.296667,-8024.931742200282,3.867929545663325e-07
8.0,14.5,0.016667,-8093.866101329052,3.867929545663325e-07
8.0,14.5,0.016667,-8079.616165475595,3.867929545663325e-07
8.0,14.5,0.016667,-8068.835563692606,3.867929545663325e-07
8.0,14.5,0.016667,-8060.654085523441,3.867929545663325e-07
8.0,14.5,0.016667,-8054.420149521605,3.867929545663325e-07
8.0,14.5,0.016667,-8049.645870709383,3.867929545663325e-07
8.0,14.5,0.591667,-7906.813318596451,3.867929545663325e-07
8.0,14.5,0.591667,-7934.842360111564,3.867929545663325e-07
8.0,14.5,0.591667,-7955.7781548311195,3.867929545663325e-07
8.0,20.0,0.591667,-7971.403629339527,3.867929545663325e-07
8.0,20.0,0.591667,-7983.0537221034365,3.867929545663325e-07
8.0,20.0,0.591667,-7991.727945277331,3.867929545663325e-07
8.0,14.5,0.626667,-7980.691268735347,3.867929545663325e-07
8.0,14.5,0.626667,-7989.5650163387845,3.867929545663325e-07
8.0,20.0,0.626667,-7996.16619110586,3.867929545663325e-07
8.0,20.0,0.626667,-8001.066370001883,3.867929545663325e-07
8.0,20.0,0.626667,-8004.693507533102,3.867929545663325e-07
8.0,20.0,0.626667,-8007.3680224967,3.867929545663325e-07
8.0,20.0,0.048333,-7166.8175226766425,3.867929545663325e-07
8.0,20.0,0.048333,-7378.518588687991,3.867929545663325e-07
8.0,20.0,0.048333,-7537.006096954123,3.867929545663325e-07
8.0,20.0,0.048333,-7655.650784461847,3.867929545663325e-07
8.0,20.0,0.048333,-7744.463847839303,3.867929545663325e-07
8.0,20.0,0.048333,-7810.941062778531,3.867929545663325e-07
8.0,20.0,0.853333,-7824.656040839316,3.867929545663325e-07
8.0,20.0,0.853333,-7866.129669867942,3.867929545663325e-07
8.0,20.0,0.853333,-7897.223898806524,3.867929545663325e-07
8.0,20.0,0.853333,-7920.546085164632,3.867929545663325e-07
8.0,20.0,0.853333,-7938.048468573788,3.867929545663325e-07
8.0,15.0,0.853333,-7951.192775874637,3.867929545663325e-07
8.0,15.0,1.561667,-8140.669793558054,3.867929545663325e-07
8.0,15.0,1.561667,-8099.93148899929,3.867929545663325e-07
8.0,15.0,1.561667,-8069.505736863261,3.867929545663325e-07
8.0,15.0,1.561667,-8046.800346328034,3.867929545663325e-07
8.0,15.0,1.561667,-8029.874455984907,3.867929545663325e-07
8.0,15.0,1.561667,-8017.274880346002,3.867929545663325e-07
8.0,15.0,1.781667,-8089.64445278668,3.867929545663325e-07
8.0,15.0,1.781667,-8061.369641234828,3.867929545663325e-07
8.0,15.0,1.781667,-8040.279843244784,3.867929545663325e-07
8.0,15.0,1.781667,-8024.568640639136,3.867929545663325e-07
8.0,15.0,1.781667,-8012.883511840312,3.867929545663325e-07
8.0,20.0,1.781667,-8004.211785414294,3.867929545663325e-07
8.0,20.0,1.71,-7985.061987652705,3.867929545663325e-07
8.0,20.0,1.71,-7983.871379107265,3.867929545663325e-07
8.0,20.0,1.71,-7983.049865433254,3.867929545663325e-07
8.0,15.0,1.71,-7982.503745682313,3.867929545663325e-07
8.0,15.0,1.71,-7982.162875437944,3.867929545663325e-07
8.0,15.0,1.71,-7981.974747810038,3.867929545663325e-07
8.0,15.0,1.915,-7872.637266693469,3.867929545663325e-07
8.0,15.0,1.915,-7898.312126697637,3.867929545663325e-07
8.0,15.0,1.915,-7917.623001154176,3.867929545663325e-07
8.0,15.0,1.915,-7932.1677137488405,3.867929545663325e-07
8.0,20.0,1.915,-7943.142634651751,3.867929545663325e-07
8.0,20.0,1.915,-7951.443549674565,3.867929545663325e-07
8.0,20.0,1.885,-7910.420868291913,3.867929545663325e-07
8.0,20.0,1.885,-7927.013319229281,3.867929545663325e-07
8.0,15.0,1.885,-7939.5181130741,3.867929545663325e-07
8.0,15.0,1.885,-7948.961200782248,3.867929545663325e-07
8.0,20.0,1.885,-7956.11076770339,3.867929545663325e-07
8.0,20.0,1.885,-7961.541999669971,3.867929545663325e-07
8.0,20.0,1.896667,-7842.658386837889,3.867929545663325e-07
8.0,20.0,1.896667,-7875.9910167237385,3.867929545663325e-07
8.0,20.0,1.896667,-7901.033024286463,3.867929545663325e-07
8.0,20.0,1.896667,-7919.866356952052,3.867929545663325e-07
8.0,20.0,1.896667,-7934.04986701147,3.867929545663325e-07
8.0,20.0,1.896667,-7944.750744498188,3.867929545663325e-07
8.0,20.0,2.025,-8533.020641824894,3.867929545663325e-07
8.0,20.0,2.025,-8395.905322676297,3.867929545663325e-07
8.0,20.0,2.025,-8293.287330827401,3.867929545663325e-07
8.0,20.0,2.025,-8216.498224370614,3.867929545663325e-07
8.0,20.0,2.025,-8159.047606237657,3.867929545663325e-07
8.0,20.0,2.025,-8116.075867680988,3.867929545663325e-07
8.0,20.0,2.191667,-8043.610264612961,3.867929545663325e-07
8.0,20.0,2.191667,-8028.547920636306,3.867929545663325e-07
8.0,20.0,2.191667,-8017.3271825949,3.867929545663325e-07
8.0,20.0,2.191667,-8008.982023962811,3.867929545663325e-07
8.0,20.0,2.191667,-8002.789153192183,3.867929545663325e-07
8.0,20.0,2.191667,-7998.207023876155,3.867929545663325e-07
8.0,20.0,1.846667,-8078.3217362636115,3.867929545663325e-07
8.0,20.0,1.846667,-8057.313662613133,3.867929545663325e-07
8.0,20.0,1.846667,-8041.605514621453,3.867929545663325e-07
8.0,20.0,1.846667,-8029.865331806184,3.867929545663325e-07
8.0,20.0,1.846667,-8021.095826766395,3.867929545663325e-07
8.0,20.0,1.846667,-8014.550295026288,3.867929545663325e-07
8.0,20.0,2.04,-7962.8821895476485,3.867929545663325e-07
8.0,20.0,2.04,-7969.6334116688695,3.867929545663325e-07
8.0,20.0,2.04,-7974.725423740229,3.867929545663325e-07
8.0,20.0,2.04,-7978.574608253429,3.867929545663325e-07
8.0,20.0,2.04,-7981.49273425899,3.867929545663325e-07
8.0,20.0,2.04,-7983.713242489054,3.867929545663325e-07
8.0,20.0,2.063333,-7979.764234130617,3.867929545663325e-07
8.0,20.0,2.063333,-7982.323390332305,3.867929545663325e-07
8.0,20.0,2.063333,-7984.27577301204,3.867929545663325e-07
8.0,20.0,2.063333,-7985.773341104626,3.867929545663325e-07
8.0,20.0,2.063333,-7986.9298791176525,3.867929545663325e-07
8.0,20.0,2.063333,-7987.8305887620545,3.867929545663325e-07
8.0,20.0,1.818333,-8047.830383175988,3.867929545663325e-07
8.0,20.0,1.818333,-8035.233757844899,3.867929545663325e-07
8.0,20.0,1.818333,-8025.813450336117,3.867929545663325e-07
8.0,20.0,1.818333,-8018.7712176045125,3.867929545663325e-07
8.0,20.0,1.818333,-8013.509385712833,3.867929545663325e-07
8.0,20.0,1.818333,-8009.580454720173,3.867929545663325e-07
8.0,20.0,1.438333,-8098.611092132951,3.867929545663325e-07
8.0,20.0,1.438333,-8076.013910425445,3.867929545663325e-07
8.0,20.0,1.438333,-8059.070643747777,3.867929545663325e-07
8.0,20.0,1.438333,-8046.361004347611,3.867929545663325e-07
8.0,20.0,1.438333,-8036.821562265771,3.867929545663325e-07
8.0,20.0,1.438333,-8029.656081152588,3.867929545663325e-07
8.0,20.0,1.22,-8077.10596101769,3.867929545663325e-07
8.0,14.5,1.22,-8061.321118476073,3.867929545663325e-07
8.0,14.5,1.22,-8049.460699314366,3.867929545663325e-07
8.0,14.5,1.22,-8040.5392104764205,3.867929545663325e-07
8.0,20.0,1.22,-8033.818766684037,3.867929545663325e-07
8.0,14.5,1.22,-8028.746876502592,3.867929545663325e-07
8.0,14.5,0.908333,-8100.334690271429,3.867929545663325e-07
8.0,14.5,0.908333,-8080.6804898718165,3.867929545663325e-07
8.0,14.5,0.908333,-8065.89810666229,3.867929545663325e-07
8.0,14.5,0.908333,-8054.7643417961535,3.867929545663325e-07
8.0,14.5,0.908333,-8046.363325653602,3.867929545663325e-07
8.0,14.5,0.908333,-8040.00929833401,3.867929545663325e-07
8.0,14.5,0.638333,-8100.530019058507,3.867929545663325e-07
8.0,14.5,0.638333,-8082.354549343106,3.867929545663325e-07
8.0,14.5,0.638333,-8068.66023253512,3.867929545663325e-07
8.0,14.5,0.638333,-8058.322287379456,3.867929545663325e-07
8.0,14.5,0.638333,-8050.498529853742,3.867929545663325e-07
8.0,14.5,0.638333,-8044.558367880603,3.867929545663325e-07
8.0,14.5,0.266667,-8129.9744975879685,3.867929545663325e-07
8.0,14.5,0.266667,-8106.538279923764,3.867929545663325e-07
8.0,14.5,0.266667,-8088.878262492899,3.867929545663325e-07
8.0,14.5,0.266667,-8075.544632755776,3.867929545663325e-07
8.0,14.5,0.266667,-8065.451837938772,3.867929545663325e-07
8.0,14.5,0.266667,-8057.787061252037,3.867929545663325e-07
8.0,14.5,-0.13167,-8148.341058448922,3.867929545663325e-07
8.0,14.5,-0.13167,-8122.461289937196,3.867929545663325e-07
8.0,14.5,-0.13167,-8102.9446210650985,3.867929545663325e-07
8.0,14.5,-0.13167,-8088.194141387245,3.867929545663325e-07
8.0,14.5,-0.13167,-8077.014155086997,3.867929545663325e-07
8.0,14.5,-0.13167,-8068.50937196882,3.867929545663325e-07
8.0,14.5,-0.465,-8142.676802441173,3.867929545663325e-07
8.0,14.5,-0.465,-8119.773726176686,3.867929545663325e-07
8.0,14.5,-0.465,-8102.466736484087,3.867929545663325e-07
8.0,14.5,-0.465,-8089.351901054382,3.867929545663325e-07
8.0,14.5,-0.465,-8079.378010905004,3.867929545663325e-07
8.0,14.5,-0.465,-8071.757955365789,3.867929545663325e-07
8.0,14.5,-0.51833,-8078.808467328092,3.867929545663325e-07
8.0,14.5,-0.51833,-8071.411217340494,3.867929545663325e-07
8.0,14.5,-0.51833,-8065.721676092778,3.867929545663325e-07
8.0,14.5,-0.51833,-8061.312802010734,3.867929545663325e-07
8.0,14.5,-0.51833,-8057.864824292209,3.867929545663325e-07
8.0,14.5,-0.51833,-8055.138290387784,3.867929545663325e-07
8.0,14.5,-0.76333,-8112.244998759837,3.867929545663325e-07
8.0,14.5,-0.76333,-8097.307381272347,3.867929545663325e-07
8.0,14.5,-0.76333,-8085.9618238306075,3.867929545663325e-07
8.0,14.5,-0.76333,-8077.307959846127,3.867929545663325e-07
8.0,14.5,-0.76333,-8070.671619467714,3.867929545663325e-07
8.0,14.5,-0.76333,-8065.547995698063,3.867929545663325e-07
8.0,20.0,-1.16,-8078.571118555314,3.867929545663325e-07
8.0,20.0,-1.16,-8073.527363604386,3.867929545663325e-07
8.0,20.0,-1.16,-8069.57227855366,3.867929545663325e-07
8.0,20.0,-1.16,-8066.434735462638,3.867929545663325e-07
8.0,20.0,-1.16,-8063.91169712181,3.867929545663325e-07
8.0,20.0,-1.16,-8061.851108998025,3.867929545663325e-07
8.0,20.0,-1.39333,-6043.6955578434445,3.867929545663325e-07
8.0,20.0,-1.39333,-6538.913528210541,3.867929545663325e-07
8.0,20.0,-1.39333,-6909.66544053567,3.867929545663325e-07
8.0,20.0,-1.39333,-7187.225176755438,3.867929545663325e-07
8.0,20.0,-1.39333,-7395.008724893983,3.867929545663325e-07
8.0,20.0,-1.39333,-7550.548556380153,3.867929545663325e-07
8.0,20.0,-1.35,-6416.4020462966955,3.867929545663325e-07
8.0,20.0,-1.35,-6810.486315592867,3.867929545663325e-07
8.0,20.0,-1.35,-7105.610868703344,3.867929545663325e-07
8.0,20.0,-1.35,-7326.639558248943,3.867929545663325e-07
8.0,20.0,-1.35,-7492.188947028939,3.867929545663325e-07
8.0,20.0,-1.35,-7616.198004081304,3.867929545663325e-07
8.0,20.0,-0.97667,-7098.2960484134965,3.867929545663325e-07
8.0,20.0,-0.97667,-7315.815445561416,3.867929545663325e-07
8.0,20.0,-0.97667,-7478.805064610322,3.867929545663325e-07
8.0,20.0,-0.97667,-7600.964377214117,3.867929545663325e-07
8.0,20.0,-0.97667,-7692.550743642953,3.867929545663325e-07
8.0,20.0,-0.97667,-7761.2442786376,3.867929545663325e-07
8.0,20.0,0.405,-7307.149113439042,3.867929545663325e-07
8.0,20.0,0.405,-7462.157928232041,3.867929545663325e-07
8.0,20.0,0.405,-7578.470197593626,3.867929545663325e-07
8.0,20.0,0.405,-7665.805408025843,3.867929545663325e-07
8.0,20.0,0.405,-7731.440970723615,3.867929545663325e-07
8.0,20.0,0.405,-7780.825817759077,3.867929545663325e-07
8.0,20.0,2.438333,-7439.418149783908,3.867929545663325e-07
8.0,20.0,2.438333,-7548.874416111856,3.867929545663325e-07
8.0,20.0,2.438333,-7631.23482798114,3.867929545663325e-07
8.0,20.0,2.438333,-7693.301972985886,3.867929545663325e-07
8.0,20.0,2.438333,-7740.169293451274,3.867929545663325e-07
8.0,20.0,2.438333,-7775.650525932599,3.867929545663325e-07
8.0,20.0,4.956667,-7527.376081568784,3.867929545663325e-07
8.0,20.0,4.956667,-7601.115405066119,3.867929545663325e-07
8.0,20.0,4.956667,-7656.903949159749,3.867929545663325e-07
8.0,20.0,4.956667,-7699.244190100779,3.867929545663325e-07
8.0,20.0,4.956667,-7731.507417507133,3.867929545663325e-07
8.0,20.0,4.956667,-7756.217955303235,3.867929545663325e-07
8.0,20.0,6.738333,-8137.728028723638,3.867929545663325e-07
8.0,20.0,6.738333,-8053.285079119461,3.867929545663325e-07
8.0,20.0,6.738333,-7990.694489696501,3.867929545663325e-07
8.0,20.0,6.738333,-7944.456998359242,3.867929545663325e-07
8.0,20.0,6.738333,-7910.455207986016,3.867929545663325e-07
8.0,20.0,6.738333,-7885.606376867862,3.867929545663325e-07
8.0,20.0,7.008333,-9828.461881611536,3.867929545663325e-07
8.0,20.0,7.008333,-9332.35201703756,3.867929545663325e-07
8.0,20.0,7.008333,-8961.35946813766,3.867929545663325e-07
8.0,20.0,7.008333,-8684.040902463677,3.867929545663325e-07
8.0,20.0,7.008333,-8476.853537872143,3.867929545663325e-07
8.0,20.0,7.008333,-8322.170046032079,3.867929545663325e-07
8.0,20.0,6.356667,-9180.700945619137,3.867929545663325e-07
8.0,20.0,6.356667,-8859.243905044666,3.867929545663325e-07
8.0,20.0,6.356667,-8618.867217461158,3.867929545663325e-07
8.0,20.0,6.356667,-8439.194385252385,3.867929545663325e-07
8.0,20.0,6.356667,-8304.968775334388,3.867929545663325e-07
8.0,20.0,6.356667,-8204.767199203421,3.867929545663325e-07
8.0,20.0,5.243333,-8399.468607949417,3.867929545663325e-07
8.0,20.0,5.243333,-8283.99862486896,3.867929545663325e-07
8.0,20.0,5.243333,-8197.727903293446,3.867929545663325e-07
8.0,20.0,5.243333,-8133.3173051159365,3.867929545663325e-07
8.0,20.0,5.243333,-8085.271761567417,3.867929545663325e-07
8.0,20.0,5.243333,-8049.476931165284,3.867929545663325e-07
8.0,20.0,4.28,-8255.983241301188,3.867929545663325e-07
8.0,20.0,4.28,-8184.473386424679,3.867929545663325e-07
8.0,20.0,4.28,-8131.015995194804,3.867929545663325e-07
8.0,20.0,4.28,-8091.074056484708,3.867929545663325e-07
8.0,20.0,4.28,-8061.25054612091,3.867929545663325e-07
8.0,20.0,4.28,-8039.001993076307,3.867929545663325e-07
8.0,20.0,4.148333,-8054.2880274146255,3.867929545663325e-07
8.0,20.0,4.148333,-8034.881787461585,3.867929545663325e-07
8.0,20.0,4.148333,-8020.417959466082,3.867929545663325e-07
8.0,20.0,4.148333,-8009.653821024379,3.867929545663325e-07
8.0,20.0,4.148333,-8001.658908870518,3.867929545663325e-07
8.0,20.0,4.148333,-7995.736560343274,3.867929545663325e-07
8.0,20.0,3.568333,-8131.727803764936,3.867929545663325e-07
8.0,20.0,3.568333,-8097.36004905365,3.867929545663325e-07
