HP dynamic modelling [kW],T_in [C°],T_setpoint [C°],T_out [C°],P net=(P_irr+Q_cond-Q_inf) [W],Efficiency [K/J]
0.0,17.27116357969894,15.0,9.0,-2960.153175321922,5.415101363928656e-07
0.0,17.255151084806208,15.0,9.0,-2953.863888854869,5.415101363928656e-07
0.0,17.23917261080775,15.0,9.0,-2947.587978538509,5.415101363928656e-07
0.0,17.223228085347394,18.5,9.0,-2941.3254159239295,5.415101363928656e-07
8.0,17.228954922630074,18.5,9.0,-2943.5380341843356,5.415101363928656e-07
7.960415539823635,17.256185071902557,18.5,9.0,-2954.160017403179,5.415101363928656e-07
7.790152158904357,17.282788725171194,18.5,9.0,-2964.5368750305124,5.415101363928656e-07
7.625949753496958,17.3084453510161,18.5,9.0,-2974.543258429553,5.415101363928656e-07
7.467675174891497,17.333175753923204,18.5,9.0,-2984.1873078991853,5.415101363928656e-07
7.315114386910364,17.357013377045256,18.5,9.0,-2993.4821062753185,5.415101363928656e-07
7.168061081586302,17.37999045600214,18.5,9.0,-3002.440264011534,5.415101363928656e-07
7.026316400119822,17.402138062481278,18.5,9.0,-3011.073936235395,5.415101363928656e-07
6.887987551237666,17.423751945119115,18.5,9.0,-2919.5131785219905,5.415101363928656e-07
6.752951198304891,17.44485137526486,18.5,9.0,-2927.7367452008,5.415101363928656e-07
6.622789570680016,17.465189129581248,18.5,9.0,-2935.662348163924,5.415101363928656e-07
6.497326656551309,17.484792709913858,18.5,9.0,-2943.300746030186,5.415101363928656e-07
6.3763927993705245,17.503688625098356,18.5,9.0,-2950.662308956656,5.415101363928656e-07
6.259824468383295,17.52190242681511,18.5,9.0,-2957.757032664841,5.415101363928656e-07
6.145659828026282,17.539740651870893,18.5,9.0,-2858.6595156381036,5.415101363928656e-07
6.033812087036222,17.55721686140059,18.5,9.0,-2865.4656292243003,5.415101363928656e-07
5.926001797342952,17.574062219165164,18.5,9.0,-2872.024956980231,5.415101363928656e-07
5.822083178611502,17.590299503341953,18.5,9.0,-2878.3464096434172,5.415101363928656e-07
5.721915714201555,17.605950669656007,18.5,9.0,-2884.438576211132,5.415101363928656e-07
5.625363961111225,17.62103688107637,18.5,9.0,-2890.309735557468,5.415101363928656e-07
5.531048768768824,17.63577362987987,18.5,9.0,-2822.6558260171482,5.415101363928656e-07
5.438889380835372,17.650173534244473,18.5,9.0,-2828.2584589989538,5.415101363928656e-07
5.350056554857247,17.664053663303555,18.5,9.0,-2833.657758846329,5.415101363928656e-07
5.2644301786012875,17.67743278459355,18.5,9.0,-2838.8610673491166,5.415101363928656e-07
5.18189447673019,17.690328988010908,18.5,9.0,-2843.8754612069347,5.415101363928656e-07
5.102337854210055,17.70275971027968,18.5,9.0,-2848.70776160081,5.415101363928656e-07
5.0261951770000906,17.714657003593736,18.5,9.0,-2885.213681123054,5.415101363928656e-07
4.953343178065961,17.726040128427194,18.5,9.0,-2889.6361880595864,5.415101363928656e-07
4.8831206095517246,17.737012404757543,18.5,9.0,-2893.897973617423,5.415101363928656e-07
4.815432530572434,17.747588667098057,18.5,9.0,-2898.004841002491,5.415101363928656e-07
4.750187428276513,17.757783214331795,18.5,9.0,-2901.9623838841885,5.415101363928656e-07
4.687297094069436,17.76760982905165,18.5,9.0,-2905.775993961136,5.415101363928656e-07
4.625796004979475,17.777219374221957,18.5,9.0,-2857.7519206251673,5.415101363928656e-07
4.565633998956287,17.78661968766308,18.5,9.0,-2861.398731670225,5.415101363928656e-07
4.507643224479671,17.79568074617505,18.5,9.0,-2864.912828475152,5.415101363928656e-07
4.451745284864546,17.804414799239915,18.5,9.0,-2868.299002991355,5.415101363928656e-07
4.3978646140973074,17.812833654047296,18.5,9.0,-2871.561874147103,5.415101363928656e-07
4.3459283746284205,17.82094869146431,18.5,9.0,-2874.7058940948996,5.415101363928656e-07
4.297571757450624,17.82850441289834,18.5,9.0,-2977.8686648224366,5.415101363928656e-07
4.252665514181172,17.835521013409192,18.5,9.0,-2980.5830474816444,5.415101363928656e-07
4.2093796646177,17.842284427403484,18.5,9.0,-2983.1983855386,5.415101363928656e-07
4.167655701192735,17.848803796688635,18.5,9.0,-2985.7182552340505,5.415101363928656e-07
4.127437228873283,17.85508793298855,18.5,9.0,-2988.146103681308,5.415101363928656e-07
4.0886698888833735,17.861145329861973,18.5,9.0,-2990.4852535286686,5.415101363928656e-07
4.052040811813732,17.866868623154105,18.5,8.0,-3036.1605610162137,5.415101363928656e-07
4.017472866804292,17.87226986456183,18.5,8.0,-3038.247460613889,5.415101363928656e-07
3.984152181325908,17.877476221667827,18.5,8.0,-3040.258123069494,5.415101363928656e-07
3.9520337205724445,17.882494731160556,18.5,8.0,-3042.1953011091387,5.415101363928656e-07
3.9210740758108162,17.88733217565456,18.5,8.0,-3044.061648066167,5.415101363928656e-07
3.891231405668282,17.89199509286433,18.5,8.0,-3045.859721469944,5.415101363928656e-07
3.8649119139960706,17.896107513438114,18.5,9.0,-3191.2414643393577,5.415101363928656e-07
3.8419883159603843,17.89968932563119,18.5,9.0,-3192.6123035460932,5.415101363928656e-07
3.819891388150677,17.903141970601457,18.5,9.0,-3193.9326140287935,5.415101363928656e-07
3.798591281995778,17.90647011218816,18.5,9.0,-3195.2042202638495,5.415101363928656e-07
3.7780592266677333,17.909678245833167,18.5,9.0,-3196.428880851227,5.415101363928656e-07
3.7582674901676913,17.9127707046613,18.5,9.0,-3197.608290893073,5.415101363928656e-07
3.7393898699391457,17.91572033282201,18.5,9.0,-3210.5181908279997,5.415101363928656e-07
3.721393360124239,17.918532287480588,18.5,9.0,-3211.5878783608005,5.415101363928656e-07
3.704045618486316,17.921242872111513,18.5,9.0,-3212.6179113276135,5.415101363928656e-07
3.687323219968539,17.923855746879916,18.5,9.0,-3213.6097215712794,5.415101363928656e-07
3.6712035853232923,17.926374439793236,18.5,9.0,-3214.5646892350424,5.415101363928656e-07
3.6556649505724863,17.92880235147305,18.5,9.0,-3215.4841446292785,5.415101363928656e-07
3.640686337570651,17.931142759754586,18.5,9.0,-3216.369370030804,5.415101363928656e-07
3.626247525630811,17.933398824120186,18.5,9.0,-3217.221601417228,5.415101363928656e-07
3.6123290241748465,17.93557358997268,18.5,9.0,-3218.042030138683,5.415101363928656e-07
3.598912046371561,17.937669992754444,18.5,9.0,-3218.831804529185,5.415101363928656e-07
3.5859784837263535,17.939690861917757,18.5,9.0,-3219.592031459821,5.415101363928656e-07
3.573510881588618,17.94163892475178,18.5,9.0,-3220.323777835849,5.415101363928656e-07
3.5636823697798263,17.943174629721902,18.5,8.0,-3349.6122900557134,5.415101363928656e-07
3.5563977349918106,17.94431285390753,18.5,8.0,-3350.0317212357536,5.415101363928656e-07
3.5493752475470504,17.945410117570773,18.5,8.0,-3350.435129672063,5.415101363928656e-07
3.542605442113154,17.94646789966982,18.5,8.0,-3350.8230939275086,5.415101363928656e-07
3.536079195122784,17.947487625762065,18.5,8.0,-3351.196171674769,5.415101363928656e-07
3.529787712433381,17.948470669932284,18.5,8.0,-3351.5549004506265,5.415101363928656e-07
3.5237225174329296,17.949418356651105,18.5,8.0,-3351.899798382994,5.415101363928656e-07
3.51787543957455,17.950331962566477,18.5,8.0,-3352.2313648917357,5.415101363928656e-07
3.512238603325591,17.951212718230376,18.5,8.0,-3352.5500813641384,5.415101363928656e-07
3.5068044175154682,17.952061809763208,18.5,8.0,-3352.856411806029,5.415101363928656e-07
3.5015655650681765,17.952880380458097,18.5,8.0,-3353.1508034693625,5.415101363928656e-07
3.496514993105666,17.95366953232724,18.5,8.0,-3353.4336874571463,5.415101363928656e-07
3.491645903408289,17.954430327592455,18.5,8.0,-3353.7054793065463,5.415101363928656e-07
3.4869517432198793,17.955163790121894,18.5,8.0,-3353.9665795509145,5.415101363928656e-07
3.4824261963849494,17.95587090681485,18.5,8.0,-3354.2173742615237,5.415101363928656e-07
3.4780631748054476,17.95655262893665,18.5,8.0,-3354.458235569772,5.415101363928656e-07
3.4738568102066214,17.957209873405215,18.5,8.0,-3354.6895221704867,5.415101363928656e-07
3.469801446199563,17.95784352403132,18.5,8.0,-3354.9115798070966,5.415101363928656e-07
3.4658916306307677,17.958454432713943,18.5,8.0,-3355.1247417392606,5.415101363928656e-07
3.462122108207905,17.959043420592515,18.5,8.0,-3355.3293291936147,5.415101363928656e-07
3.458487813391457,17.959611279157585,18.5,8.0,-3355.5256517982643,5.415101363928656e-07
3.4549838635436574,17.960158771321304,18.5,8.0,-3355.7140080015547,5.415101363928656e-07
3.4516055523241675,17.96068663244935,18.5,8.0,-3355.894685475751,5.415101363928656e-07
3.448348343324665,17.96119557135552,18.5,8.0,-3356.0679615061254,5.415101363928656e-07
3.447397818169566,17.961344090911005,18.5,7.0,-3484.8183213819693,5.415101363928656e-07
3.4486707657561055,17.96114519285061,18.5,7.0,-3484.7191845918546,5.415101363928656e-07
3.4498970252480605,17.96095358980499,18.5,7.0,-3484.6229022932325,5.415101363928656e-07
3.4510782824379707,17.960769018369067,18.5,7.0,-3484.529371442999,5.415101363928656e-07
3.4522161622493517,17.96059122464854,18.5,7.0,-3484.438492718632,5.415101363928656e-07
3.453312230934603,17.96041996391647,18.5,7.0,-3484.350170383848,5.415101363928656e-07
3.4543679981933337,17.96025500028229,18.5,7.0,-3484.264312159118,5.415101363928656e-07
3.45538491921443,17.960096106372745,18.5,7.0,-3484.180829096852,5.415101363928656e-07
3.456364396644267,17.959943063024333,18.5,7.0,-3484.099635461087,5.415101363928656e-07
3.457307782483804,17.959795658986906,18.5,7.0,-3484.0206486115326,5.415101363928656e-07
3.458216379917167,17.959653690637943,18.5,7.0,-3483.943788891799,5.415101363928656e-07
3.4590914450745234,17.959516961707106,18.5,7.0,-3483.8689795216433,5.415101363928656e-07
3.459934188730813,17.95938528301081,18.5,7.0,-3483.7961464931313,5.415101363928656e-07
3.460745777943521,17.959258472196325,18.5,7.0,-3483.7252184705344,5.415101363928656e-07
3.461527337631151,17.959136353495133,18.5,7.0,-3483.6561266938447,5.415101363928656e-07
3.4622799520947414,17.959018757485197,18.5,7.0,-3483.5888048857737,5.415101363928656e-07
3.4630046664844487,17.958905520861805,15.0,7.0,-3483.523189162105,5.415101363928656e-07
0.0,17.949428253110476,15.0,7.0,-3479.7955441643103,5.415101363928656e-07
0.0,17.930604803512132,15.0,7.0,-3472.4128915338147,5.415101363928656e-07
0.0,17.911821289198972,15.0,7.0,-3465.0459402008933,5.415101363928656e-07
0.0,17.893077625237325,15.0,7.0,-3457.6946567714313,5.415101363928656e-07
0.0,17.87437372687417,15.0,7.0,-3450.3590079223404,5.415101363928656e-07
0.0,17.855709509536723,15.0,7.0,-3443.0389604013976,5.415101363928656e-07
0.0,17.837084888832084,15.0,7.0,-3435.7344810271065,5.415101363928656e-07
0.0,17.818499780546844,15.0,7.0,-3428.4455366885413,5.415101363928656e-07
0.0,17.799954100646705,15.0,7.0,-3421.1720943452005,5.415101363928656e-07
0.0,17.781447765276088,15.0,7.0,-3413.914121026853,5.415101363928656e-07
0.0,17.762980690757765,15.0,7.0,-3406.671583833388,5.415101363928656e-07
0.0,17.74455279359248,15.0,7.0,-3399.444449934671,5.415101363928656e-07
0.0,17.726163990458556,15.0,7.0,-3392.2326865703894,5.415101363928656e-07
0.0,17.707814198211537,15.0,7.0,-3385.0362610499055,5.415101363928656e-07
0.0,17.689503333883795,15.0,7.0,-3377.8551407521127,5.415101363928656e-07
0.0,17.67123131468417,15.0,7.0,-3370.6892931252833,5.415101363928656e-07
0.0,17.652998057997586,15.0,7.0,-3363.5386856869236,5.415101363928656e-07
0.0,17.634803481384655,15.0,7.0,-3356.4032860236184,5.415101363928656e-07
0.0,17.616647502581344,15.0,7.0,-3349.2830617908953,5.415101363928656e-07
0.0,17.598181897652427,15.0,6.0,-3470.7598673374464,5.415101363928656e-07
0.0,17.57940730924699,15.0,6.0,-3463.402288606563,5.415101363928656e-07
0.0,17.56067252049382,15.0,6.0,-3456.0603577132415,5.415101363928656e-07
0.0,17.54197744674844,15.0,6.0,-3448.7340413770708,5.415101363928656e-07
0.0,17.523322003546387,15.0,6.0,-3441.4233063884208,5.415101363928656e-07
0.0,17.50470610660284,15.0,6.0,-3434.128119608294,5.415101363928656e-07
0.0,17.486129671812243,15.0,6.0,-3426.848447968175,5.415101363928656e-07
0.0,17.467592615247916,15.0,6.0,-3419.5842584698767,5.415101363928656e-07
0.0,17.449094853161675,15.0,6.0,-3412.335518185394,5.415101363928656e-07
0.0,17.430636301983455,18.5,6.0,-3405.1021942567563,5.415101363928656e-07
6.843360171918221,17.430724973137778,18.5,6.0,-3405.1222911891045,5.415101363928656e-07
6.726366483618768,17.449005236934568,18.5,6.0,-3412.2566497042826,5.415101363928656e-07
6.613596517712063,17.46662554410749,18.5,6.0,-3419.1328362219288,5.415101363928656e-07
6.504897768151818,17.48360972372628,18.5,6.0,-3425.7601725847453,5.415101363928656e-07
6.40012323543192,17.499980744463763,15.0,6.0,-3432.147644051391,5.415101363928656e-07
0.0,17.498724443748443,15.0,6.0,-3431.6414542920115,5.415101363928656e-07
0.0,17.480161460169782,15.0,6.0,-3424.3670744177853,5.415101363928656e-07
0.0,17.46163782619243,15.0,6.0,-3417.1081654305794,5.415101363928656e-07
0.0,17.443153458129075,18.5,6.0,-3409.8646944263246,5.415101363928656e-07
6.764775389243733,17.443003845430667,18.5,6.0,-3409.791554063036,5.415101363928656e-07
6.650614598054744,17.460841469053946,18.5,6.0,-3416.7527578626714,5.415101363928656e-07
6.54057524191328,17.47803511845105,18.5,6.0,-3423.46204191867,5.415101363928656e-07
6.434508508065074,17.494608045614832,18.5,6.0,-3429.9285023234197,5.415101363928656e-07
6.33227095694233,17.51058266297776,15.0,6.0,-3436.160906736437,5.415101363928656e-07
0.0,17.50937804283659,15.0,6.0,-3340.6964030490826,5.415101363928656e-07
0.0,17.491307014950237,18.5,6.0,-3333.6143719028205,5.415101363928656e-07
6.459241185776455,17.49074356472243,18.5,6.0,-3333.3791817748584,5.415101363928656e-07
6.352876754140152,17.5073630071656,18.5,6.0,-3339.863779639577,5.415101363928656e-07
6.2503522521994,17.523382460593844,18.5,6.0,-3346.1136646122795,5.415101363928656e-07
6.151529031521932,17.538823588824698,18.5,6.0,-3352.1373114971293,5.415101363928656e-07
6.053566560662762,17.554130224896443,18.5,6.0,-3199.0065692340568,5.415101363928656e-07
5.956433758765252,17.56930722519293,18.5,6.0,-3204.926788087221,5.415101363928656e-07
5.862807556405642,17.58393631931162,18.5,6.0,-3210.6326686623024,5.415101363928656e-07
5.772561340713219,17.59803729051356,18.5,6.0,-3216.1319500968175,5.415101363928656e-07
5.685573070431861,17.611629207745022,18.5,6.0,-3221.4320920910186,5.415101363928656e-07
5.601725110852567,17.624730451429286,18.5,6.0,-3226.540284997546,5.415101363928656e-07
5.519874780050827,17.63751956561706,18.5,6.0,-3171.0279216456793,5.415101363928656e-07
5.439949948938147,17.650007820478415,15.0,6.0,-3175.89627747316,5.415101363928656e-07
0.0,17.647540927155912,15.0,6.0,-3174.9160070603284,5.415101363928656e-07
0.0,17.630366668663005,18.5,6.0,-3168.1840778152955,5.415101363928656e-07
5.578771726159312,17.628316917787608,18.5,6.0,-3167.3670285973085,5.415101363928656e-07
5.496718230752186,17.64113777644497,18.5,6.0,-3172.3654998052625,5.415101363928656e-07
5.416271368304661,17.653707598702397,18.5,6.0,-3097.594276263194,5.415101363928656e-07
5.337373127213687,17.66603544887286,18.5,6.0,-3102.399833804089,5.415101363928656e-07
5.261323086977564,17.677918267659756,18.5,6.0,-3107.031297303427,5.415101363928656e-07
5.188018407545769,17.689372123820974,18.5,6.0,-3111.4949527990184,5.415101363928656e-07
5.117359962116416,17.70041250591931,18.5,6.0,-3115.7968593585265,5.415101363928656e-07
5.049252203061974,17.711054343271567,18.5,6.0,-3119.94285727468,5.415101363928656e-07
4.983423144666813,17.72134013364581,18.5,6.0,-3113.376362572087,5.415101363928656e-07
4.919790509723453,17.73128273285571,18.5,6.0,-3117.2488154180073,5.415101363928656e-07
4.858454879838996,17.740866425025157,18.5,6.0,-3120.9808657425438,5.415101363928656e-07
4.799333317005266,17.750104169217927,18.5,6.0,-3124.577583082828,5.415101363928656e-07
4.742345877859225,17.759008456584496,18.5,6.0,-3128.043853930066,5.415101363928656e-07
4.687415505555101,17.767591327257016,18.5,6.0,-3131.384388338785,5.415101363928656e-07
4.6356477069599356,17.77568004578751,18.5,6.0,-3203.8751679647557,5.415101363928656e-07
4.586928291719596,17.783292454418813,18.5,6.0,-3206.836107416601,5.415101363928656e-07
4.539967411135104,17.79063009201014,18.5,6.0,-3209.6895580333244,5.415101363928656e-07
4.494701569764516,17.797702879724294,18.5,6.0,-3212.439400936591,5.415101363928656e-07
4.451069564797717,17.804520380500357,18.5,6.0,-3215.089377112289,5.415101363928656e-07
4.40901240327612,17.811091811988106,18.5,6.0,-3217.6430924704264,5.415101363928656e-07
4.370508183410585,17.817108096342096,18.5,6.0,-3339.587757140416,5.415101363928656e-07
4.3354286203755015,17.822589278066328,18.5,6.0,-3341.7150496645345,5.415101363928656e-07
4.301615100220011,17.827872640590623,18.5,6.0,-3343.764956622086,5.415101363928656e-07
4.269021909916773,17.832965326575504,18.5,6.0,-3345.740272195065,5.415101363928656e-07
4.237604986999986,17.837874220781252,18.5,6.0,-3347.643689675854,5.415101363928656e-07
4.20732185996867,17.842605959379895,18.5,6.0,-3349.4778051100475,5.415101363928656e-07
4.181536972437335,17.846634848056667,18.5,6.0,-3551.193762775146,5.415101363928656e-07
4.160087908573678,17.849986264285363,18.5,6.0,-3552.488032349602,5.415101363928656e-07
4.139412735302517,17.85321676010898,18.5,6.0,-3553.734998873234,5.415101363928656e-07
4.119483509753081,17.85633070160108,18.5,6.0,-3554.9363703376257,5.415101363928656e-07
4.100273297988633,17.859332297189276,18.5,6.0,-3556.09379306386,5.415101363928656e-07
4.081756138576838,17.86222560334737,18.5,6.0,-3557.2088539292577,5.415101363928656e-07
4.064174375280368,17.864972753862443,18.5,6.0,-3573.981713626641,5.415101363928656e-07
4.04749423391745,17.8675790259504,18.5,6.0,-3574.9844991592026,5.415101363928656e-07
4.031415791986956,17.870091282502038,18.5,6.0,-3575.950506724253,5.415101363928656e-07
4.015917323929194,17.872512918136064,18.5,6.0,-3576.8810642838807,5.415101363928656e-07
4.000977888629928,17.874847204901574,18.5,6.0,-3577.7774518514043,5.415101363928656e-07
3.9865773010963497,17.877097296703695,18.5,6.0,-3578.6409032226625,5.415101363928656e-07
3.9726961051557055,17.87926623356942,18.5,6.0,-3579.472607644796,5.415101363928656e-07
3.959315547139886,17.881356945759393,18.5,6.0,-3580.2737114247607,5.415101363928656e-07
3.946417550519982,17.883372257731253,18.5,6.0,-3581.045319479776,5.415101363928656e-07
3.9339846914568173,17.885314891959872,18.5,6.0,-3581.7884968317844,5.415101363928656e-07
3.9220001752342797,17.887187472619644,18.5,6.0,-3582.5042700479466,5.415101363928656e-07
3.9104478135435787,17.888992529133816,18.5,6.0,-3583.193628629135,5.415101363928656e-07
3.899312002587658,17.89073249959568,18.5,6.0,-3583.8575263482817,5.415101363928656e-07
3.888577701976192,17.89240973406622,18.5,6.0,-3584.496882540415,5.415101363928656e-07
3.878230414382597,17.89402649775272,18.5,6.0,-3585.1125833461087,5.415101363928656e-07
3.8682561659357817,17.895584974072534,18.5,6.0,-3585.7054829100257,5.415101363928656e-07
3.8586414873195283,17.897087267606324,18.5,6.0,-3586.2764045362114,5.415101363928656e-07
3.849373395554676,17.898535406944582,18.5,6.0,-3586.8261418016373,5.415101363928656e-07
3.8404393764388263,17.899931347431433,18.5,6.0,-3587.3554596295767,5.415101363928656e-07
